date,AAPL,ADMP,ADMS,ADNT,AFSI,ARRY,BANC,BANF,BDSI,BREW,CAAS,CABO,CACC,CACI,CAKE,CCOI,CRESY,DFIN,DFRG,DGLD,DXB,DWTR,EBAY,EXLS,EPZM,FLOW,FLWS,GTN,GWB,HIBB,HASI,ISTR,IVAC,KRNT,LOCO,NTRI,OEC,PEE,PSCI,QQQ,RE,SAVR,TNC,TNP,VIAV,VTRB,VTEN,ZBIQ,ZFGN,ZUMZ
2017/5/10,153.2599945,3.799999952,17.09000015,71.45999908,13.40999985,8.430000305,20.85000038,48.02500153,1.850000024,16.75,4.53000021,666.3200073,216.4100037,124.9499969,62.36999893,41.34999847,21.52000046,22.65999985,18.20000076,53.75,25.27000046,24.89999962,33.88000107,50.47999954,15.75,38.13000107,10.75,12.80000019,40.72999954,25.45000076,21.95999908,22.70000076,13.19999981,20.45000076,14,49.70000076,18.54999924,33.02999878,56.13000107,138.3999939,244,42.86000061,73.65000153,4.670000076,11.52999973,24.95000076,5.5,33.52000046,4.489999771,17.35000038
2017/5/11,153.9499969,3.799999952,16.21999931,71.04000092,13.42000008,8.149999619,20.25,47.67499924,1.899999976,16.95000076,4.409999847,672,215.5800018,123.1999969,60.47999954,40.34999847,21.69000053,22.53000069,17.95000076,53.11999893,25.31999969,24.84000015,34.11999893,49.93999863,15.94999981,38.29000092,10.5,13.10000038,40.68999863,24.85000038,22.02000046,22.75,13.39999962,21.14999962,14,50.5,18.54999924,33.04000092,55.83000183,138.2899933,244.4199982,42.38000107,73.34999847,4.590000153,11.52000046,25.03000069,5.099999905,33.58000183,4.309999943,16.64999962
2017/5/12,156.1000061,3.75,16.04000092,71.25,13.11999989,8.319999695,20.14999962,47.42499924,1.899999976,16.10000038,4.449999809,668.3800049,213.4299927,122.9000015,58.93999863,39.84999847,21.80999947,22.64999962,17.60000038,52.65999985,25.38999939,24.81699944,34.06999969,49.91999817,16.35000038,38.13000107,10.39999962,12.69999981,40.24000168,24.45000076,22.26000023,22.79999924,13.44999981,22,13.94999981,49.34999847,18.14999962,33.00999832,55.09999847,138.6000061,243.9499969,41.88999939,72.59999847,4.75,11.65999985,25.07999992,5,33.26800156,4.130000114,16.27000046
2017/5/15,155.6999969,3.700000048,15.84000015,72.47000122,12.90999985,8.220000267,20.70000076,48.17499924,2,16.45000076,5.099999905,661.8400269,216.0700073,124.0500031,58.52999878,40.65000153,21.95000076,22.79999924,17.60000038,52.25999832,25.34000015,25.01499939,34.18000031,50.40000153,16.10000038,38.54999924,10.55000019,12.64999962,40.29000092,24.20000076,22.52000046,22.79999924,13.44999981,22.14999962,13.89999962,51.09999847,18.29999924,33.11999893,55.45999908,139.0399933,244.6999969,42.72000122,73.09999847,4.710000038,11.59000015,25.22999954,5,32.75999832,4.239999771,16.25
2017/5/16,155.4700012,3.599999905,15.27999973,72.56999969,12.42000008,8.25,20.79999924,48.22499847,1.950000048,16.70000076,5.059999943,673.75,215.1100006,125,58.20999908,40.04999924,21.93000031,23,17.60000038,51.56000137,25.38999939,25.04999924,34.81000137,50.38000107,16.14999962,38.68000031,10.44999981,12.19999981,40.09999847,23.20000076,22.25,22.64999962,13.64999962,20.35000038,13.94999981,50.90000153,18.20000076,32.59999847,55.52999878,139.6199951,244.5399933,39.47000122,73.15000153,4.619999886,11.5,25.37000084,4.599999905,32.41999817,4.25,15.94999981
2017/5/17,150.25,3.650000095,14.73999977,68.19999695,11.97000027,7.860000134,20.10000038,46.02500153,2.049999952,16.20000076,4.96999979,669.8300171,211.2100067,122.1500015,58.25999832,39.15000153,21.40999985,22.57999992,17.25,48.70000076,25.36000061,24.37999916,33.58000183,49.66999817,16.64999962,37.75,10.14999962,12.05000019,38.27000046,23.04999924,21.88999939,22.54999924,13.10000038,17.85000038,13.64999962,49.25,17.60000038,32.22999954,54,136.0700073,241.6499939,39.00999832,71.94999695,4.559999943,10.89999962,25.25,4.199999809,34.58000183,4.019999981,15.44999981
2017/5/18,152.5399933,3.75,14.97999954,68.59999847,12.06999969,8.140000343,20.20000076,46.25,2.299999952,15.80000019,4.949999809,681.9299927,215.8600006,120.5,58.61999893,38.20000076,20.73999977,22.57999992,17.35000038,49.91999817,25.05999947,24.48999977,33.72999954,49.38000107,17.10000038,37.61999893,10.35000038,12.25,38.15000153,22.89999962,21.70999908,22.45000076,12.75,18.10000038,13.55000019,50.65000153,17.5,32.22000122,54.04999924,137.2599945,243.8500061,39.54999924,71.19999695,4.429999828,10.94999981,25.26000023,4.5,33.08000183,4.050000191,15.25
2017/5/19,153.0599976,3.900000095,14.97999954,69.44999695,12.13000011,8.239999771,20.20000076,46.17499924,2.450000048,15.94999981,5.050000191,688.25,221.1300049,121.4499969,58.93000031,38.15000153,21,22.75,17.14999962,49.27000046,25.09000015,24.64999962,33.83000183,50.11000061,17.89999962,38.22000122,10.25,12.60000038,37.72000122,23.85000038,21.68000031,22.5,12.69999981,18.54999924,13.64999962,50.34999847,18.25,32.45999908,54.47000122,137.8399963,243.9400024,39.54999924,70.80000305,4.579999924,10.94999981,25.29999924,4.199999809,33.88000107,4.090000153,14.94999981
2017/5/22,153.9900055,3.950000048,15.80000019,69.48999786,11.96000004,8.460000038,20.39999962,46.79999924,2.349999905,15.85000038,5.059999943,688.3300171,225.2100067,124.25,58.43999863,38.70000076,20.79000092,23.11000061,16.95000076,48.59999847,25.15999985,24.97999954,33.86000061,51,16.70000076,38.54999924,10.14999962,12.60000038,38.45000076,24.25,22.01000023,22,13.19999981,18.85000038,13.69999981,49.54999924,18.25,32.11999893,54.56000137,139,243.9700012,39.77999878,70.75,4.579999924,11.38000011,25.32999992,4.400000095,33.59999847,4.070000172,15.39999962
2017/5/23,153.8000031,4.050000191,15.52000046,68.55000305,12.18000031,8.390000343,20.5,47.625,2.299999952,16.04999924,5.019999981,693.5,226.7299957,124.3499985,58.34999847,38.75,20.79999924,23.44000053,16.89999962,49.56999969,25.14999962,24.95999908,34.61000061,51.52000046,16.64999962,38.79999924,10.35000038,12.44999981,39.13999939,23.79999924,22.12999916,21.89999962,13.14999962,18.79999924,13.44999981,50.09999847,17.79999924,32.13999939,54.86999893,139.1399994,246.2700043,40.02000046,70.69999695,4.539999962,11.26000023,25.37000084,4.199999809,33.75999832,4,14.85000038
2017/5/24,153.3399963,4,16.01000023,68.30999756,12.35000038,8.340000153,20.35000038,47.52500153,2.200000048,15.85000038,5.050000191,695.8300171,222.6100006,124.75,59.22000122,39.15000153,20.76000023,23.12999916,17,48.95999908,25.12999916,25.02000046,34.81999969,51.75,16.45000076,38.34000015,10.30000019,12.5,39.06000137,23.79999924,22.22999954,22.39999962,13.05000019,17.89999962,13.55000019,50.25,17.89999962,32.04999924,55,139.7799988,247.6000061,39.65000153,70.5,4.539999962,11.13000011,25.42000008,4.199999809,33.70000076,3.970000029,14.80000019
2017/5/25,153.8699951,3.799999952,15.55000019,66.05000305,12.44999981,8.270000458,20.45000076,47.57500076,2.200000048,15.94999981,5.010000229,702,218.9900055,126.8000031,59.20000076,40.15000153,20.64999962,23.15999985,16.79999924,49.08000183,25.17000008,25.15999985,35.22000122,51.86999893,16.14999962,38.20000076,10.35000038,12.30000019,38.83000183,23.64999962,22.29999924,22.25,13.25,17.75,13.55000019,50.40000153,17.75,32.15999985,55.5,140.9700012,249.0099945,39.34000015,70.75,4.429999828,11.18000031,25.40999985,4.199999809,33.81999969,3.849999905,14.55000019
2017/5/26,153.6100006,3.700000048,15.64999962,66.63999939,14,8.159999847,20.25,47.72499847,2.400000095,16.85000038,5.070000172,713.7600098,217.8999939,127.1999969,59.25999832,39.29999924,20.52000046,22.95000076,17,47.81000137,25.22999954,25.1420002,34.90000153,51.77999878,15.60000038,37.79999924,10.19999981,12.55000019,38.43999863,23.79999924,22.37000084,21.95000076,13.19999981,17.54999924,13.44999981,50.34999847,17.85000038,32.13999939,55.22000122,141.2200012,248.6600037,39.06999969,70.69999695,4.510000229,11.35999966,25.39999962,4,34.61399841,3.779999971,14.69999981
2017/5/30,153.6699982,3.650000095,15.42000008,66.93000031,12.85000038,7.860000134,20.25,47.42499924,2.349999905,16.64999962,5.099999905,715.4899902,215,123.9000015,59.11000061,39.79999924,20.39999962,22.46999931,16.64999962,48.34000015,25.26000023,25.07299995,34.61999893,52.06000137,15.05000019,37.40000153,10.05000019,12.25,38.08000183,23.45000076,22.20000076,21.95000076,13.25,17.04999924,13.5,50.54999924,17.75,32.13000107,55.00999832,141.3399963,248.2700043,38.36999893,70.09999847,4.400000095,11.28999996,25.11000061,6.329999924,36.06000137,3.660000086,14.39999962
2017/5/31,152.7599945,3.849999905,15.38000011,68.52999878,13.14000034,7.579999924,20.29999924,47.22499847,2.200000048,16.70000076,5.110000134,718.5999756,215.0200043,123.0999985,58.97999954,39.40000153,20.23999977,22.78000069,17,47.72999954,25.26000023,25.06999969,34.29999924,52.36999893,14.30000019,37.33000183,10,12.05000019,37.86000061,23.20000076,21.90999985,21.75,13.39999962,16.75,13.64999962,52.04999924,17.45000076,32.65000153,55.13999939,141.2899933,254.6499939,38.36999893,70,4.269999981,11.22999954,25.04999924,5.059999943,35.75999832,3.390000105,14.25
2017/6/1,153.1799927,4.099999905,16.27000046,69.87000275,14.03999996,7.739999771,20.89999962,47.57500076,2.299999952,17.45000076,5.070000172,730.4400024,218.4799957,126.3000031,59.20000076,40.65000153,20.19000053,23.48999977,17.20000076,47.70999908,25.30999947,25.28000069,34.79000092,53,14.75,37.5,10,12.44999981,37.91999817,23.45000076,22.05999947,22.10000038,13.75,16.64999962,13.85000038,52.09999847,17.39999962,32.70999908,55.95000076,141.8399963,255.6000061,39.08000183,70.25,4.420000076,11.56999969,25.04000092,5.130000114,33.56000137,3.690000057,14.44999981
2017/6/2,155.4499969,4.550000191,16.87999916,71.01000214,13.52000046,8.180000305,21.29999924,48.04999924,2.349999905,17.35000038,5.070000172,731,219.8999939,124.8000031,59.25,41.09999847,20.14999962,23.38999939,17.04999924,46.58000183,25.36000061,25.4640007,35.31999969,53.27000046,14.5,38.65000153,10.05000019,12.39999962,37.5,22.60000038,22.22999954,22.25,13.60000038,17.75,13.75,53.45000076,17.54999924,32.54000092,57.15999985,143.4600067,255.5299988,38.66999817,73.65000153,4.28000021,11.39000034,25.07999992,4.860000134,31.89999962,3.720000029,12.72999954
2017/6/5,153.9299927,4.550000191,17.07999992,69.90000153,13.05000019,7.989999771,21.10000038,47.22499847,2.25,17.14999962,5.019999981,725.4799805,223.2700043,123.75,58.58000183,40.65000153,20,22.89999962,16.89999962,46.43000031,25.35000038,25.38999939,35.54999924,53.31000137,13.55000019,38.18999863,10.05000019,12.30000019,37.00999832,22.79999924,21.97999954,21.95000076,13.69999981,17.60000038,13.60000038,51.59999847,17.79999924,32.34999847,56.61000061,143.4299927,254.0800018,38.47999954,73,4.150000095,11.21000004,25.14999962,4.670000076,32.43999863,3.599999905,13.30000019
2017/6/6,154.4499969,4.349999905,17.01000023,68.70999908,13.27999973,7.659999847,21.14999962,46.84999847,2.299999952,17.14999962,4.989999771,723.7800293,223.7200012,123.75,58.09999847,40.34999847,20.01000023,22.72999954,16.79999924,44.86999893,25.23999977,25.30999947,35.47000122,53.00999832,12.80000019,38.06000137,9.899999619,11.75,36.88000107,22.60000038,22.32999992,22.5,13.39999962,18.39999962,13.5,50.15000153,17.89999962,32.06999969,56.20999908,142.8600006,252.0800018,38.15000153,71.80000305,4.289999962,11.43000031,25.27000046,4.550000191,32.91999817,3.74000001,12.75
2017/6/7,155.3699951,4.25,17.5,69.38999939,13.51000023,7.690000057,21.35000038,47.20000076,2.25,16.75,4.960000038,731.4500122,225.5200043,122.3499985,57.29999924,39.79999924,19.61000061,21.81999969,16.60000038,45.61999893,25.27000046,25.38999939,35.77000046,53.04000092,12,37.34999847,9.899999619,12.5,37.47000122,22.75,22.80999947,22.79999924,13.14999962,19.64999962,13.55000019,49.34999847,18.25,32,56.25999832,143.4199982,252.4299927,38.38000107,71.69999695,4.230000019,11.36999989,25.21999931,4.699999809,32.74000168,3.660000086,12.80000019
2017/6/8,154.9900055,4.099999905,17.39999962,68.36000061,14.07999992,7.809999943,22.14999962,49.09999847,2.25,16.70000076,4.980000019,723.1099854,224.4900055,123.9000015,57.66999817,40.5,19.22999954,21.31999969,16.5,46.5,25.26000023,25.67000008,36.13999939,53.08000183,11.44999981,38.47000122,10,12.85000038,39.20000076,22.45000076,22.96999931,22.95000076,13.64999962,19.64999962,13.89999962,46.5,18.45000076,31.75,57.06000137,143.5700073,253.1699982,39.06000137,73.5,4.239999771,11.43000031,25.37000084,5.599999905,32.18000031,3.730000019,12.64999962
2017/6/9,148.9799957,4.300000191,17.55999947,67.41999817,13.35999966,7.679999828,22.60000038,50.84999847,2.299999952,16.85000038,4.960000038,724.2700195,231.3000031,123.5,58.11999893,40.25,19.21999931,21.79999924,16.64999962,47.75,25.27000046,25.44000053,34.93999863,53,10.5,39.93999863,10.14999962,13,40.70000076,23.39999962,23.04999924,22.64999962,13.19999981,19.10000038,14.19999981,46,18.75,32.77000046,57.52000046,139.9799957,255.5700073,39.86000061,74.59999847,4.400000095,11.14999962,25.56999969,5.769999981,32.5,3.769999981,13.35000038
2017/6/12,145.4199982,4.329999924,17.40999985,66.73000336,13.72999954,7.78000021,22.10000038,50.07500076,2.279999971,17.10000038,4.880000114,715.2600098,238.8000031,128.1999969,58.33000183,41.15000153,19.29999924,21.56999969,16.5,48.00999832,25.36000061,25.35000038,34.15000153,52.56999969,10.80000019,39.86999893,10.14999962,13.39999962,41,23.04999924,23.12000084,22.85000038,12.5,19.04999924,14.10000038,48.15000153,18.85000038,32.70000076,57.24000168,139.2299957,258.1199951,39.74000168,73.94999695,4.360000134,11.07999992,25.51000023,5.96999979,32.75999832,3.559999943,13.39999962
2017/6/13,146.5899963,4.199999809,17.28000069,65.83000183,13.85000038,7.840000153,22.29999924,49.97499847,2.279999971,16.79999924,4.820000172,713.8900146,241.3899994,127.5,52.58000183,41.65000153,19.27000046,21.70000076,16.64999962,47.81000137,25.35000038,25.54000092,34.45999908,52.50999832,11.14999962,39.59999847,10.25,13.69999981,41.02000046,22.54999924,23.27000046,22.75,12.5,18.75,14.35000038,50.59999847,18.95000076,32.58000183,57.29000092,140.3600006,255.2599945,40.22000122,74.40000153,4.349999905,11.18000031,25.5,5.949999809,32.27999878,3.690000057,13.14999962
2017/6/14,145.1600037,3.75,17.27000046,63.93999863,14.01000023,7.809999943,22.39999962,49.875,2.299999952,16.75,4.860000134,717.9299927,238.4400024,126.9499969,53.79000092,41.95000076,18.95999908,23.25,16.29999924,48.58000183,25.37999916,25.5,34.5,52.56000137,12.35000038,38.43999863,9.800000191,13.60000038,40.5,22.89999962,23.04999924,23.04999924,11.80000019,18.20000076,14.39999962,50.90000153,18.95000076,32.68999863,56.65999985,139.75,252.3800049,40.75999832,73.84999847,4.309999943,11.05000019,25.52000046,5.610000134,31.76000023,3.789999962,13.19999981
2017/6/15,144.2899933,5.75,17.25,64.55000305,14.01000023,7.619999886,21.95000076,50.04999924,2.299999952,16.89999962,4.820000172,715.2600098,237.1799927,126.0999985,52.40999985,40.65000153,18.37000084,23.01000023,16.20000076,49.18999863,25.37000084,25.32999992,34.09000015,52.56000137,14.5,38.84000015,9.800000191,13.89999962,40.43000031,22.54999924,23,23,12,18.79999924,14.14999962,52.40000153,18.75,32.81000137,57.09000015,139.1300049,252.0899963,40.83000183,73.94999695,4.21999979,11.03999996,25.5,5.5,32.63600159,3.690000057,13.10000038
2017/6/16,142.2700043,5.199999809,17.48999977,61.86999893,14.10999966,7.519999981,21.75,49.77500153,2.299999952,16.64999962,4.809999943,722.5300293,239.0500031,121.4499969,52.97000122,40.70000076,19.05999947,23.12999916,16.29999924,49.22999954,25.37000084,25.29999924,33.95999908,52.59999847,13.64999962,38.68000031,9.5,14.05000019,39.77999878,22.29999924,23.37000084,22.79999924,11.85000038,19.14999962,14.10000038,49.95000076,19,32.97000122,56.63000107,138.1499939,255.5899963,40.16999817,74.75,4.349999905,11.31000042,25.32999992,5.050000191,32.90000153,3.640000105,12.55000019
2017/6/19,146.3399963,5.099999905,17.35000038,61.72999954,14.03999996,7.730000019,21.64999962,49.42499924,2.349999905,17.20000076,4.829999924,725.6599731,239.3899994,120.9499969,52.74000168,40,19.15999985,23.45999908,16.29999924,50.34999847,25.42000008,25.60000038,34.90000153,53.20999908,13.19999981,38.59999847,9.550000191,14.19999981,39.61999893,22.35000038,23.60000038,23.14999962,11.75,19.64999962,14.35000038,50.40000153,19,33.22000122,56.91999817,140.4600067,257.3200073,39.79999924,73.65000153,4.260000229,11.31000042,25.36000061,5.289999962,30.42000008,3.680000067,12.39999962
2017/6/20,145.0099945,4.829999924,17.22999954,62.34999847,13.93999958,8.350000381,21.35000038,48.40000153,2.599999905,16.64999962,4.820000172,724.0800171,240.4400024,120,50.75,39.45000076,19.25,22.79000092,15.75,50.65999985,25.36000061,25.38599968,34.93000031,53.38999939,13.75,37.34000015,9.5,13.44999981,38.91999817,22.04999924,23.48999977,22.64999962,12.10000038,19.64999962,14.10000038,50.45000076,18.89999962,33.56000137,56.15999985,139.3600006,254.8600006,39.36999893,73.44999695,4.260000229,11.02000046,25.37999916,4.849999905,29.26000023,3.569999933,12.19999981
2017/6/21,145.8699951,4.949999809,17.07999992,63.58000183,13.61999989,8.989999771,21,47.77500153,2.75,16.64999962,4.760000229,731,246.3600006,120.8499985,49.79999924,38.65000153,18.19000053,22.06999969,15.69999981,50.22000122,25.37999916,25.29000092,34.95999908,53.95000076,14.5,35.74000168,9.550000191,13.39999962,38.20999908,20.95000076,23.45999908,22.20000076,11.75,19.35000038,13.94999981,51.5,18.54999924,33.88000107,55.52999878,140.7400055,256.5799866,39.22999954,72.25,4.21999979,10.82999992,25.35000038,5.019999981,25.95999908,3.950000048,11.80000019
2017/6/22,145.6300049,5.300000191,16.81999969,64.08999634,14.22000027,8.760000229,20.85000038,47.54999924,2.849999905,16.70000076,4.820000172,715.9799805,249.7100067,125.9000015,50.00999832,39.04999924,18.92000008,21.65999985,16.25,49.72999954,25.38999939,25.28000069,35.11999893,54.90000153,13.64999962,35.95000076,9.649999619,13.19999981,38.83000183,20.35000038,24.12999916,22.79999924,11.85000038,19.29999924,14.14999962,51.84999847,18.70000076,34.06000137,55.68999863,140.6999969,256.7399902,39.36000061,73.09999847,4.300000191,10.93000031,25.34000015,5.03000021,24.68000031,3.799999952,11.89999962
2017/6/23,146.2799988,5.400000095,17.5,64.12999725,14.34000015,9.069999695,20.95000076,47.22499847,2.950000048,16.54999924,4.809999943,712.6799927,249.8699951,124.5500031,49.75999832,39.79999924,18.5,22.55999947,16.14999962,49.06000137,25.37000084,25.28000069,35.56999969,55.04999924,14.69999981,36.20999908,10,13.35000038,39.09000015,20.29999924,24.20000076,23.10000038,12,19.54999924,14.05000019,52.29999924,19.04999924,34.16999817,56.11999893,141.2400055,253.9799957,39.25999832,74,4.489999771,11.11999989,25.44000053,4.849999905,24.47999954,3.710000038,12
2017/6/26,145.8200073,5.199999809,17.38999939,64.83000183,14.56000042,9.020000458,21.14999962,47.29999924,2.900000095,17.20000076,4.78000021,715.4299927,253.0599976,123.5,50.20999908,39.45000076,18.90999985,22.79999924,16.5,50.47000122,25.37999916,25.29999924,35.09000015,56.09999847,14.30000019,36.40000153,10.14999962,13.64999962,39.00999832,20.25,24.54000092,23.25,12,19.5,14.25,52.5,19.14999962,34.04000092,55.95000076,140.5800018,254.1499939,39.61999893,73.69999695,4.630000114,10.85999966,25.44000053,4.760000229,24.81999969,3.619999886,12.05000019
2017/6/27,143.7299957,5,16.87999916,63.20000076,14.89999962,8.470000267,20.95000076,47.54999924,2.799999952,16.89999962,4.829999924,711.5900269,257.4899902,122.6500015,50.31000137,39.40000153,18.60000038,22.52000046,16.54999924,49.88000107,25.37000084,24.97999954,34.90999985,55.81000137,14.30000019,35.88999939,9.800000191,13.55000019,39.47000122,20.39999962,24.11000061,23.35000038,11.55000019,19.45000076,14.35000038,52,19.04999924,33.77000046,55.49000168,138.0299988,253.4100037,39.74000168,73.65000153,4.610000134,10.81000042,25.44000053,4.949999809,26.81999969,3.539999962,11.89999962
2017/6/28,145.8300018,5.199999809,17.19000053,64.66000366,15.43000031,8.56000042,21.14999962,48.25,2.900000095,17.45000076,4.78000021,709.5300293,262.5499878,125.9000015,50.29999924,39.65000153,18.87999916,23.07999992,16.20000076,49.79000092,25.39999962,25.32999992,35.31000137,56.56000137,15.25,37.02999878,9.899999619,13.75,40.08000183,20.60000038,23.79999924,22.60000038,11.35000038,19.85000038,14.19999981,53.25,19.60000038,33.75,56.54999924,140.0200043,255.0700073,40.43000031,73.55000305,4.769999981,11.03999996,25.43000031,5.050000191,25.26000023,3.660000086,12.10000038
2017/6/29,143.6799927,5.050000191,17.57999992,64.76999664,15.35000038,8.449999809,21.60000038,48.70000076,2.799999952,17,4.809999943,710.8200073,259.8900146,124.5500031,50.68000031,39.59999847,18.70000076,23.27000046,16.25,50.50999832,25.39999962,25.09000015,34.50999832,56.09999847,15.55000019,36.77999878,9.899999619,13.69999981,40.77999878,20.54999924,23.01000023,22.89999962,11.19999981,19.54999924,14.30000019,52.40000153,19.70000076,33.63000107,55.93999863,137.5899963,255.1600037,40.90999985,73.05000305,4.829999924,10.56000042,25.47999954,5.139999866,26.28000069,3.539999962,12.14999962
2017/6/30,144.0200043,5.199999809,17.48999977,65.37999725,15.14000034,8.369999886,21.5,48.29999924,2.799999952,16.85000038,4.840000153,710.9000244,257.1400146,125.0500031,50.29999924,40.09999847,19.45000076,22.95999908,16.10000038,50.90000153,25.37999916,25.19000053,34.91999817,55.58000183,15.10000038,36.88000107,9.75,13.69999981,40.81000137,20.75,22.87000084,23.29999924,11.10000038,19.35000038,13.85000038,52.04999924,19.95000076,33.59000015,56.56999969,137.6399994,254.5899963,40.65999985,73.80000305,4.800000191,10.52999973,25.44000053,5.150000095,26.84000015,3.50999999,12.35000038
2017/7/3,143.5,5.300000191,17.95999908,65.97000122,15.14000034,8.699999809,22.10000038,50.22499847,2.799999952,17.75,4.849999905,719.0100098,256.8299866,126.0999985,50.00999832,40.29999924,19.25,23.11000061,16.14999962,53.52000046,25.35000038,25.12999916,34.59999847,55.49000168,15.55000019,37.54999924,10.05000019,13.89999962,41.45000076,21.29999924,22.97999954,23.39999962,11.14999962,19.10000038,13.89999962,51.95000076,20.10000038,33.81999969,57.27000046,136.1900024,263.9500122,41.31000137,74.5,5.019999981,10.52999973,25.44000053,4.289999962,26.44000053,3.569999933,12.64999962
2017/7/5,144.0899963,5.550000191,17.76000023,66.08000183,14.89999962,8.989999771,21.85000038,49.52500153,2.799999952,17.5,4.889999866,733.4799805,249.9900055,125.6500015,49.72999954,40.27999878,19.18000031,22.48999977,15.80000019,52.88999939,25.37999916,25.22999954,34.72000122,55.18000031,15.60000038,37.02999878,9.699999809,13.75,41.25,20.95000076,22.73999977,22.39999962,11.25,19.54999924,13.75,51.95000076,20.25,33.63999939,56.90000153,137.5299988,262.75,40.84999847,74.15000153,4.929999828,10.78999996,25.47999954,3.849999905,25.5,3.660000086,12.25
2017/7/6,142.7299957,5.550000191,17.89999962,66.16000366,14.76000023,8.729999542,21.64999962,49.04999924,2.799999952,17.20000076,4.809999943,724.6900024,240.9900055,124.2099991,49.29999924,39.95000076,18.70999908,22.34000015,15.60000038,52.93999863,25.38999939,25,34.02999878,54.43999863,14.80000019,36.74000168,9.449999809,13.5,40.84000015,20.20000076,22.47999954,22.54999924,11,19.25,13.55000019,51.20000076,20.10000038,33.22000122,55.84000015,136.2899933,261.3200073,40.36999893,73.55000305,4.889999866,10.64999962,25.42000008,3.50999999,26.73999977,3.519999981,12.35000038
2017/7/7,144.1799927,5.5,17.92000008,67.65000153,15.30000019,8.350000381,21.54999924,50.04999924,2.849999905,17.20000076,4.840000153,724.8099976,241.8000031,127.4000015,49.61000061,40.65000153,18.52000046,22.36000061,15.89999962,54.56999969,25.37999916,25.35000038,34.22999954,54.88000107,14.69999981,36.47999954,9.649999619,13.69999981,40.47999954,20.35000038,22.79999924,22.39999962,11.30000019,19.75,13.69999981,52.29999924,20.25,33.34999847,56.70999908,137.7599945,263.2099915,40.68999863,74.75,4.880000114,10.90999985,25.38999939,3.559999943,26.21999931,3.569999933,12.44999981
2017/7/10,145.0599976,5.599999905,16.97999954,68.19000244,14.97999954,8.149999619,21.25,49.40000153,2.75,16.85000038,4.809999943,724.4699707,242.3000031,126.5999985,48.97999954,40.90000153,18.39999962,22.44000053,15.60000038,54.27000046,25.45000076,25.35000038,35.04000092,54.84000015,14.44999981,37.84999847,9.550000191,14.05000019,40.63000107,19.5,22.45000076,22.85000038,11.64999962,20.04999924,13.39999962,52.34999847,20.25,33.40999985,56.43999863,138.6600037,265.5799866,40.34000015,74.75,4.929999828,10.89000034,25.44000053,3.579999924,26.71999931,3.369999886,12.19999981
2017/7/11,145.5299988,5.400000095,16.77000046,68.91999817,15.14000034,8.130000114,20.70000076,49,2.650000095,17.14999962,4.829999924,720.5100098,241.9900055,127.8499985,49.31000137,40.95000076,18.98999977,22.55999947,15.60000038,54.06000137,25.45000076,25.43000031,35.18999863,54.97000122,14.69999981,37.36000061,9.399999619,14.05000019,40.59999847,19.5,22.60000038,23.25,11.75,19.70000076,13.30000019,52.54999924,20.70000076,33.16999817,56.54000092,139.0500031,262.2399902,40.16999817,75.44999695,4.940000057,10.81000042,25.37999916,3.380000114,26.29999924,3.339999914,12.25
2017/7/12,145.7400055,5.449999809,16.68000031,68.69000244,15.11999989,8.239999771,20.85000038,49.47499847,2.700000048,17.39999962,4.840000153,733.5,242.2599945,127.8499985,49.81999969,42.04999924,19.5,22.61000061,15.55000019,53.5,25.45000076,25.75,36.02999878,55.33000183,14.75,37.63999939,9.449999809,13.94999981,40.52999878,19.29999924,22.94000053,23.29999924,12.19999981,20.75,13.44999981,52.95000076,21,33.22000122,56.83000183,140.6999969,262.7200012,40.22000122,76.30000305,5.059999943,10.90999985,25.46999931,2.950000048,25.70000076,3.339999914,12.14999962
2017/7/13,147.7700043,5.349999905,16.95999908,69.44999695,14.97999954,8.399999619,20.79999924,49.75,2.799999952,17.5,4.869999886,737.6500244,241.5899963,127.25,49.84000015,40.45000076,19.64999962,22.61000061,15.35000038,53.81999969,25.45000076,25.77000046,36.5,55.00999832,15.19999981,37.52999878,9.600000381,14.05000019,40.38000107,20,22.76000023,22.89999962,11.85000038,20.95000076,13.64999962,54.40000153,21.04999924,33.27999878,56.83000183,141.0099945,263.8299866,40.13000107,76,5.119999886,11.07999992,25.39999962,3.089999914,25.20000076,3.75999999,12.60000038
2017/7/14,149.0399933,5.300000191,16.98999977,68.84999847,15.25,8.600000381,20.75,49.47499847,3.049999952,17.54999924,4.849999905,738.5100098,242.2799988,128.3000031,50,41.20000076,19.40999985,22.70000076,15.35000038,52.47999954,25.54000092,25.86000061,37.08000183,55.16999817,14.89999962,37.38000107,9.600000381,14.19999981,40.02999878,20.10000038,22.76000023,23.29999924,11.85000038,21.25,13.5,55.15000153,22.25,33.43000031,57.00999832,142.1199951,263.75,39.77000046,75.75,5.110000134,10.97999954,25.43000031,3.130000114,25.12400055,3.690000057,12.44999981
